id,title,price,best_vendor,vendor_prices,vendor_count,url,vendor_urls,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
A2WJ-1086MY,MSI Raider 18 Max HX A2WJ-1086MY Gaming Laptop,22499.00,"MSI Official (RM 22,499.00)","MSI Official: RM 22,499.00",1,https://my-store.msi.com/products/msi-raider-18-max-hx-a2wj-1086-gaming-laptop,MSI Official: https://my-store.msi.com/products/msi-raider-18-max-hx-a2wj-1086-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/raider-18-new_40th_Anniversary.jpg?v=1784020781,MSI Official,Intel® Core™ Ultra 9 processor 290HX Plus,NVIDIA® GeForce RTX™ 5090 Laptop GPU,"16GB*2 DDR5 Up to DDR5-6400, 2 Slots, Max 128GB","2TB*1 NVMe SSD PCIe Gen5 1x M.2 SSD slot (NVMe PCIe Gen4), 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible","18"" UHD+(3840x2400), 120Hz Refresh Rate, Mini LED, IPS-Level, 100% DCI-P3(Typical), VESA DisplayHDR™ 1000 Certified",Intel® Killer™ Wi-Fi 7 BE1750 Bluetooth v5.4,400W Adaptor,"SERIES: Raider 18 Max HX A2W | MODEL: Raider 18 Max HX A2WJ-1086MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | WEBCAM: IR FHD type (30fps@1080p) with HDR & 3D Noise Reduction+ (3DNR+) | KEYBOARD: Per-Key RGB Gaming Keyboard by SteelSeries with Copilot Key | AUDIO: 4x 2W Audio Speaker 2x 2W Audio Woofer Hi-Res Audio Ready, Nahimic 3 Audio Enhancer, Sound by Dynaudio Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 3x Type-A USB3.2 Gen2 2x Thunderbolt™ 5 (DisplayPort™/ Power Delivery 3.1) | VIDEO PORT: 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) | SECURITY: Fingerprint Security Firmware Trusted Platform Module(fTPM) 2.0 Webcam Shutter Kensington Lock | WEIGHT: 3.6kg | DIMENSION (WXDXH): 404 x 307.5 x 24-32.05 mm | ACCESSORY: MSI MAX Gaming Backpack | COLOR: Core Black | WARRANTY: 2 years limited warranty"
F13MG-882MY,MSI Modern 14 F13MG-882MY Business and Productivity Laptop,3099.00,"MSI Official (RM 3,099.00)","MSI Official: RM 3,099.00",1,https://my-store.msi.com/products/msi-modern-14-f13mg-882-business-and-productivity-laptop,MSI Official: https://my-store.msi.com/products/msi-modern-14-f13mg-882-business-and-productivity-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/Web_F13MG_Platinum_Gray_1.jpg?v=1780327306,MSI Official,Intel® Core™ i5-1334U processor,Intel® Iris® Xe,"8GB*2 DDR4-3200 DDR4-3200, 2 Slots, Max 64GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD(1920x1080), IPS-Level",Intel® Wi-Fi 6E AX211 Bluetooth v5.3,65W Adaptor,SERIES: Modern 14 F13M | MODEL: Modern 14 F13MG-881MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | MICROSOFT OFFICE: Microsoft 365 Basic + Office Home 2024 included | WEBCAM: HD type (30fps@720p) | KEYBOARD: Single Backlit Keyboard (White) with Copilot Key | AUDIO: 2x 2W Audio Speaker Hi-Res Audio Ready Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 3x Type-A USB3.2 Gen1 1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ (4K @ 30Hz) | SECURITY: Firmware Trusted Platform Module(fTPM) 2.0 Kensington Lock Webcam Shutter | WEIGHT: 1.5kg | DIMENSION (WXDXH): 323.9 x 217.2 x 19.9 mm | ACCESSORY: MSI Sleeve Bag | COLOR: Urban Silver | WARRANTY: 2 years limited warranty
A2VM-248MY,MSI Claw 8 AI+ Glacier Blue Edition A2VM-248MY Gaming Handheld,5199.00,"MSI Official (RM 5,199.00)","MSI Official: RM 5,199.00",1,https://my-store.msi.com/products/msi-claw-8-ai-glacier-blue-edition-a2vm-248-gaming-handheld,MSI Official: https://my-store.msi.com/products/msi-claw-8-ai-glacier-blue-edition-a2vm-248-gaming-handheld,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/Web_Claw_8_AI_A2VM_Glacier_Blue_Edition_1.jpg?v=1779384794,MSI Official,Intel® Core™ Ultra 7 processor 258V,Intel® Arc™ 140V GPU,"32GB, LPDDR5x-8533",1TB*1 NVMe SSD PCIe Gen4 1x M.2 2230 SSD slot (NVMe PCIe Gen4),"8"" FHD+(1920x1200), 48~120Hz VRR, 100%sRGB(Typical), IPS-Level, Touchscreen",Intel® Wi-Fi 7 BE201 Bluetooth v5.4,65W Adaptor,"SERIES: Claw 8 AI+ Glacier Blue Edition A2VM | MODEL: Claw 8 AI+ A2VM Glacier Blue Edition-248MY | SYSTEM: Windows 11 Home | CONTROL: 6-Axis IMU, D-pad, HD haptics, L & R Hall Effect analog triggers, L & R bumpers, MSI Center M button, Macro button (M1/M2), Menu button, Quick Settings button, RGB ABXY buttons, RGB L & R Hall Effect analog sticks, View button | SECURITY: Fingerprint Security | AUDIO PORT: 1x Mic-in/Headphone-out Combo Jack | AUDIO: 2x 2W Speaker | I/O PORTS: 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0) 1x Micro SD Card Reader | WEIGHT: 759g | DIMENSION (WXDXH): 299 x 126 x 24 mm | COLOR: Glacier Blue | WARRANTY: 1 year limited warranty"
MODERN-14-F13MG,"MSI Modern 14 F13MG-881MYNN Laptop i5-1334U/16GB DDR4/512GB SSD/14""FHD",2809.00,"ALL IT (RM 2,809.00)","ALL IT: RM 2,809.00 | MSI Official: RM 2,899.00",2,https://www.allithypermarket.com.my/products/msi-modern-14-f13mg-881mynn-laptop-i5-1334u-16gb-ddr4-512gb-ssd-14fhd,ALL IT: https://www.allithypermarket.com.my/products/msi-modern-14-f13mg-881mynn-laptop-i5-1334u-16gb-ddr4-512gb-ssd-14fhd | MSI Official: https://my-store.msi.com/products/msi-modern-14-f13mg-881-business-and-productivity-laptop,https://cdn.shopify.com/s/files/1/1974/9033/files/20260707040911fec617b361bc0ec7744fec05e2ddffa4.jpg?v=1783397404,ALL IT - MSI,Intel® Core™ i5-1334U processor,Intel® Iris® Xe Graphics,"8GB*2 DDR4-3200 DDR4-3200, 2 Slots, Max 64GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD(1920x1080), IPS-Level",Intel® Wi-Fi 6E AX211 Bluetooth v5.3,65W Adaptor,OPERATING SYSTEM: Windows 11 Home
D3MG-225MY,MSI Prestige 14 AI+ D3MG-225MY Business and Productivity Laptop,7999.00,"MSI Official (RM 7,999.00)","MSI Official: RM 7,999.00",1,https://my-store.msi.com/products/msi-prestige-14-ai-d3mg-225-business-and-productivity-laptop,MSI Official: https://my-store.msi.com/products/msi-prestige-14-ai-d3mg-225-business-and-productivity-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/P14-new_40th_Anniversary.jpg?v=1784020781,MSI Official,Intel® Core™ Ultra 7 processor 355,Intel® Graphics,"32GB LPDDR5x, On board",1TB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD+(1920x1200), OLED, 100% DCI-P3(Typical), Low Blue Light & Flicker-free certified by SGS",Intel® Killer™ Wi-Fi 7 BE1775 Bluetooth v6,65W Adaptor MSI recommends using a 65W or higher PD charger for charging.,"SERIES: Prestige 14 AI+ D3M | MODEL: Prestige 14 AI+ D3MG-225MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | MICROSOFT OFFICE: Office Home 2024 included | WEBCAM: IR FHD type (30fps@1080p) with HDR & 3D Noise Reduction+ (3DNR+) | KEYBOARD: Single Backlit Keyboard (White) with Copilot Key | AUDIO: 2x 2W Audio Speaker 2x 2W Audio Woofer DTS Audio Processing, Hi-Res Audio Ready Spatial Array Microphone (3 Mic) | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen2 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) | SENSOR: 1x Ambient Light Sensor 1x Gyroscope 1x Accelerometer 1x Magnetometer 1x Fingerprint 1x Adaptive Color Sensor | SECURITY: Discrete Trusted Platform Module(dTPM) 2.0 Fingerprint Security Microsoft Pluton Security Technology Secured-core PCs Webcam Shutter | WEIGHT: 1.32kg | DIMENSION (WXDXH): 315.6 x 221.9 x 11.9-13.9 mm | ACCESSORY: MSI Topload Bag | COLOR: Platinum Gray | WARRANTY: 2 years limited warranty"
D3MTG-224MY,MSI Prestige 14 Flip AI+ D3MTG-224MY Business and Productivity Laptop,8899.00,"MSI Official (RM 8,899.00)","MSI Official: RM 8,899.00",1,https://my-store.msi.com/products/msi-prestige-14-flip-ai-d3mtg-224my-business-and-productivity-laptop,MSI Official: https://my-store.msi.com/products/msi-prestige-14-flip-ai-d3mtg-224my-business-and-productivity-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/P14-flip-new_40th_Anniversary.jpg?v=1784020781,MSI Official,Intel® Core™ Ultra 9 processor 386H,Intel® Graphics,"32GB LPDDR5x, On board",1TB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD+(1920x1200), OLED, 100% DCI-P3(Typical), MSI Precision Pen Touch Technology (MPPT), Support MSI Nano Pen, Touchscreen, Low Blue Light & Flicker-free certified by SGS",Intel® Killer™ Wi-Fi 7 BE1775 Bluetooth v6,65W Adaptor MSI recommends using a 65W or higher PD charger for charging.,"SERIES: Prestige 14 Flip AI+ D3M | MODEL: Prestige 14 Flip AI+ D3MTG-224MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | MICROSOFT OFFICE: Office Home 2024 included | WEBCAM: IR FHD type (30fps@1080p) with HDR & 3D Noise Reduction+ (3DNR+) | KEYBOARD: Single Backlit Keyboard (White) with Copilot Key | AUDIO: 2x 2W Audio Speaker 2x 2W Audio Woofer DTS Audio Processing, Hi-Res Audio Ready Spatial Array Microphone (3 Mic) | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen2 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) | SENSOR: 1x Ambient Light Sensor 1x Gyroscope 1x Accelerometer 1x Magnetometer 1x Fingerprint 1x Adaptive Color Sensor | SECURITY: Discrete Trusted Platform Module(dTPM) 2.0 Fingerprint Security Microsoft Pluton Security Technology Secured-core PCs Webcam Shutter | WEIGHT: 1.37kg | DIMENSION (WXDXH): 315.6 x 221.9 x 11.9-13.9 mm | ACCESSORY: MSI Topload Bag | COLOR: Platinum Gray | WARRANTY: 2 years limited warranty"
A13VE-2476MY,"MSI CYBORG 15 BLACK EDITION A13VE-2476MY I7-13620H/16GB/512GB SSD/RTX4050 6GB/15.6"" FHD/W11H/BLACK/2YW",4299.00,"PC Image (RM 4,299.00)","PC Image: RM 4,299.00 | MSI Official: RM 4,499.00",2,https://store.pcimage.com.my/product/msi-cyborg-15-black-edition-a13ve-2476my-i7-13620h-16gb-512gb-ssd-rtx4050-6gb-15-6-fhd-w11h-home24-black-2yw,PC Image: https://store.pcimage.com.my/product/msi-cyborg-15-black-edition-a13ve-2476my-i7-13620h-16gb-512gb-ssd-rtx4050-6gb-15-6-fhd-w11h-home24-black-2yw | MSI Official: https://my-store.msi.com/products/msi-cyborg-15-black-edition-a13ve-2476-gaming-laptop,https://cdn1.sgliteasset.com/pcimagee/images/product/product-7486468/cached/zEQUURtJ6a17baac935b6_1779940012_webstore_listing_image1.jpg,PC Image - MSI,Intel® Core™ i7-13620H processor,NVIDIA® GeForce RTX™ 4050 Laptop GPU,"8GB*2 DDR5 DDR5DDR5-5200, 2 Slots, Max 64GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"15.6"" FHD(1920x1080), 144Hz Refresh Rate, IPS-Level",Intel® Wi-Fi 6E AX211 Bluetooth v5.3,120W Adaptor,
050MY-BLK-MSI,MSI Cyborg A17 AI B2HWFKG-050MY Gaming Laptop,6399.00,"MSI Official (RM 6,399.00)","MSI Official: RM 6,399.00",1,https://my-store.msi.com/products/msi-cyborg-a17-ai-b2hwfkg-050-gaming-laptop,MSI Official: https://my-store.msi.com/products/msi-cyborg-a17-ai-b2hwfkg-050-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/Web_Cyborg_A17_AI_B2HW_1.jpg?v=1779357519,MSI Official,AMD Ryzen™ 7 260 processor,NVIDIA® GeForce RTX™ 5060 Laptop GPU,"16GB*1 DDR5 DDR5-5600, 2 Slots, Max 96GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"17.3"" FHD(1920x1080), 144Hz Refresh Rate, IPS-Level",AMD RZ616 Wi-Fi 6E Bluetooth v5.3,120W Adaptor,"SERIES: Cyborg A17 AI B2HW | MODEL: Cyborg A17 AI B2HWFKG-050MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | WEBCAM: HD type (30fps@720p) with 3D Noise Reduction (3DNR) | KEYBOARD: 4-Zone RGB Gaming Keyboard with Copilot Key Smudge-resistant keyboard | AUDIO: 2x 2W Audio Speaker DTS Audio Processing, Hi-Res Audio Ready Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen1 1x Type-C (USB3.2 Gen1 / DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (4K @ 60Hz) | SECURITY: Firmware Trusted Platform Module(fTPM) 2.0 Kensington Lock Microsoft Pluton Security Technology Secured-core PCs Webcam Shutter | WEIGHT: 2.5kg | DIMENSION (WXDXH): 399.3 x 258 x 21.2-22.2 mm | ACCESSORY: MSI Essential Backpack | COLOR: Translucent Black | WARRANTY: 2 years limited warranty"
051MY-BLK-MSI,MSI Cyborg A17 AI B2HWEKG-051MY Gaming Laptop,5999.00,"MSI Official (RM 5,999.00)","MSI Official: RM 5,999.00",1,https://my-store.msi.com/products/msi-cyborg-a17-ai-b2hwekg-051-gaming-laptop,MSI Official: https://my-store.msi.com/products/msi-cyborg-a17-ai-b2hwekg-051-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/Web_Cyborg_A17_AI_B2HW_1.jpg?v=1779357519,MSI Official,AMD Ryzen™ 7 260 processor,NVIDIA® GeForce RTX™ 5050 Laptop GPU,"16GB*1 DDR5 DDR5-5600, 2 Slots, Max 96GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"17.3"" FHD(1920x1080), 144Hz Refresh Rate, IPS-Level",AMD RZ616 Wi-Fi 6E Bluetooth v5.3,120W Adaptor,"SERIES: Cyborg A17 AI B2HW | MODEL: Cyborg A17 AI B2HWEKG-051MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | WEBCAM: HD type (30fps@720p) with 3D Noise Reduction (3DNR) | KEYBOARD: 4-Zone RGB Gaming Keyboard with Copilot Key Smudge-resistant keyboard | AUDIO: 2x 2W Audio Speaker DTS Audio Processing, Hi-Res Audio Ready Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen1 1x Type-C (USB3.2 Gen1 / DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (4K @ 60Hz) | SECURITY: Firmware Trusted Platform Module(fTPM) 2.0 Kensington Lock Microsoft Pluton Security Technology Secured-core PCs Webcam Shutter | WEIGHT: 2.5kg | DIMENSION (WXDXH): 399.3 x 258 x 21.2-22.2 mm | ACCESSORY: MSI Essential Backpack | COLOR: Translucent Black | WARRANTY: 2 years limited warranty"
B3WF-022MY,MSI Stealth 16 AI+ B3WF-022MY Gaming Laptop,10799.00,"MSI Official (RM 10,799.00)","MSI Official: RM 10,799.00",1,https://my-store.msi.com/products/msi-stealth-16-ai-b3wf-022-gaming-laptop,MSI Official: https://my-store.msi.com/products/msi-stealth-16-ai-b3wf-022-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/stealth-new_40th_Anniversary.jpg?v=1784020781,MSI Official,Intel® Core™ Ultra 9 processor 386H,NVIDIA® GeForce RTX™ 5060 Laptop GPU,"16GB*1 DDR5 Up to DDR5-7200, 2 Slots, Max 128GB",512GB*1 NVMe SSD PCIe Gen4 2x M.2 SSD slot (NVMe PCIe Gen4),"16"" QHD+(2560x1600), 240Hz Refresh Rate, OLED, 100% DCI-P3(Typical), VESA DisplayHDR™ True Black 600 Certified, SGS Eye Care Display",Intel® Wi-Fi 7 BE213 Bluetooth v6,240W Adaptor,"SERIES: Stealth 16 AI+ B3W | MODEL: Stealth 16 AI+ B3WF-022MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | WEBCAM: IR FHD type (30fps@1080p) with HDR & 3D Noise Reduction+ (3DNR+) | KEYBOARD: 4-Zone RGB Gaming Keyboard with Copilot Key Smudge-resistant keyboard | AUDIO: 2x 2W Audio Speaker 2x 2W Audio Woofer Hi-Res Audio Ready, Nahimic 3 Audio Enhancer Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen2 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) | SECURITY: Fingerprint Security Firmware Trusted Platform Module(fTPM) 2.0 Kensington Lock Secured-core PCs Webcam Shutter | WEIGHT: 1.99kg | DIMENSION (WXDXH): 354 x 246 x 16.65-19.99 mm | ACCESSORY: MSI Stealth Voyage Backpack | COLOR: Charcoal Black | WARRANTY: 2 years limited warranty"
B2WI-081MY,"MSI RAIDER 16 MAX HX B2WI-081MY U9-290HX PLUS AI/32GB/2TB SSD/RTX5080 16GB/16"" OLED QHD+/W11H/CORE BLACK/2YW",17999.00,"PC Image (RM 17,999.00)","PC Image: RM 17,999.00 | MSI Official: RM 18,499.00",2,https://store.pcimage.com.my/product/msi-raider-16-max-hx-b2wi-081my-u9-290hx-plus-ai-32gb-2tb-ssd-rtx5080-16gb-16-oled-qhd-w11h-core-black-2yw,PC Image: https://store.pcimage.com.my/product/msi-raider-16-max-hx-b2wi-081my-u9-290hx-plus-ai-32gb-2tb-ssd-rtx5080-16gb-16-oled-qhd-w11h-core-black-2yw | MSI Official: https://my-store.msi.com/products/msi-raider-16-max-hx-b2wi-081-gaming-laptop,https://cdn1.sgliteasset.com/pcimagee/images/product/product-7486470/cached/i048iWXi6a17baaf84ed5_1779940015_webstore_listing_image1.jpg,PC Image - MSI,Intel® Core™ Ultra 9 processor 290HX Plus,NVIDIA® GeForce RTX™ 5080 Laptop GPU,"16GB*2 DDR5 Up to DDR5-6400, 2 Slots, Max 128GB",2TB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4) 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible,"16"" QHD+(2560x1600), 240Hz Refresh Rate, OLED, 100% DCI-P3(Typical), VESA DisplayHDR™ True Black 1000 Certified, SGS Eye Care Display",Intel® Killer™ Wi-Fi 7 BE1750 Bluetooth v5.4,400W Adaptor,
E2WGK-011MY,MSI Crosshair 16 Max HX E2WGK-011MY Gaming Laptop,10499.00,"MSI Official (RM 10,499.00)","MSI Official: RM 10,499.00",1,https://my-store.msi.com/products/msi-crosshair-16-max-hx-e2wgk-011-gaming-laptop,MSI Official: https://my-store.msi.com/products/msi-crosshair-16-max-hx-e2wgk-011-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/crosshair-new_40th_Anniversary.jpg?v=1784020781,MSI Official,Intel® Core™ Ultra 9 processor 290HX Plus,NVIDIA® GeForce RTX™ 5070 Laptop GPU,"16GB*1 DDR5 Up to DDR5-6400, 2 Slots, Max 128GB",1TB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4) 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible,"16"" QHD+(2560x1600), 165Hz Refresh Rate, OLED, 100% DCI-P3(Typical), VESA DisplayHDR™ True Black 1000 Certified, SGS Eye Care Display",Intel® Wi-Fi 6E AX211 Bluetooth v5.3,240W Adaptor,"MODEL: Crosshair 16 Max HX E2WGK-011MY | SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | SERIES: Crosshair 16 Max HX E2W | WEBCAM: HD type (30fps@720p) with 3D Noise Reduction (3DNR) | KEYBOARD: 24-Zone RGB Gaming Keyboard with Copilot Key | AUDIO: 2x 2W Audio Speaker Hi-Res Audio Ready, Nahimic 3 Audio Enhancer Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 3x Type-A USB3.2 Gen2 1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 1x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.1) | VIDEO PORT: 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) | SECURITY: Firmware Trusted Platform Module(fTPM) 2.0 Webcam Shutter Kensington Lock | WEIGHT: 2.2kg | DIMENSION (WXDXH): 363 x 269.7 x 21.95 - 23.85 mm | ACCESSORY: MSI Essential Backpack | COLOR: Core Black | WARRANTY: 2 years limited warranty"
B2WH-063MY,"MSI RAIDER 16 MAX HX B2WH-063MY U7-251HX AI/32GB/1TB SSD/**RTX5070TI 12GB /16GB 6400MHZ/16"" QHD+/W11H/CORE BLACK/2YW",9999.00,"PC Image (RM 9,999.00)","PC Image: RM 9,999.00 | MSI Official: RM 10,999.00",2,https://store.pcimage.com.my/product/msi-raider-16-max-hx-b2wh-063my-u7-251hx-ai-32gb-1tb-ssd-rtx5070-12gb-16-qhd-w11h-core-black-2yw,PC Image: https://store.pcimage.com.my/product/msi-raider-16-max-hx-b2wh-063my-u7-251hx-ai-32gb-1tb-ssd-rtx5070-12gb-16-qhd-w11h-core-black-2yw | MSI Official: https://my-store.msi.com/products/msi-raider-16-max-hx-b2wh-063-gaming-laptop,https://cdn1.sgliteasset.com/pcimagee/images/product/product-7486469/cached/EUU8pDH66a17baae1466a_1779940014_webstore_listing_image1.jpg,PC Image - MSI,Intel® Core™ Ultra 7 processor 251HX,NVIDIA® GeForce RTX™ 5070 Ti Laptop GPU,"16GB*1 DDR5 Up to DDR5-6400, 2 Slots, Max 128GB",1TB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4) 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible,"16"" QHD+(2560x1600), 240Hz Refresh Rate, IPS-Level, 100% DCI-P3(Typical)",Intel® Killer™ Wi-Fi 7 BE1750 Bluetooth v5.4,400W Adaptor,
B12UCX-2672MY,MSI Thin 15 B12UCX-2672MY Gaming Laptop,2999.00,"MSI Official (RM 2,999.00)","MSI Official: RM 2,999.00",1,https://my-store.msi.com/products/pre-order-msi-thin-15-b12ucx-2672-gaming-laptop,MSI Official: https://my-store.msi.com/products/pre-order-msi-thin-15-b12ucx-2672-gaming-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/d2b03fdd790ce401649b99bd95724ed6.jpg?v=1749804635,MSI Official,Intel  I7-12650H,NVIDIA ® GeForce RTX™ 2050 GPU Laptop 4GB GDDR6,8GB DDR4,512GB PCIE G4X4 NVME SSD,"15.6"" FHD 144Hz",Intel Wi-Fi 6E AX211,"3-cell, 52.4Whr",
F3HMG-025MY,[Online Exclusive] MSI Modern A14 AI+ F3HMG-025MY Business and Productivity Laptop,2899.00,"MSI Official (RM 2,899.00)","MSI Official: RM 2,899.00",1,https://my-store.msi.com/products/msi-modern-a14-ai-f3hmg-025-business-and-productivity-laptop,MSI Official: https://my-store.msi.com/products/msi-modern-a14-ai-f3hmg-025-business-and-productivity-laptop,https://cdn.shopify.com/s/files/1/0761/7970/2080/files/Web_Modern_A14_AI_F3HM_1.jpg?v=1778731189,MSI Official,AMD Ryzen™ AI 5 330 processor,AMD Radeon™ 820M,"16GB*1 Up to DDR5-5600 Up to DDR5-5600, 2 Slots, Max 32GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD(1920x1080), IPS-Level",AMD RZ616 Wi-Fi 6E Bluetooth v5.3,65W Adaptor,SYSTEM: Windows 11 Home (MSI recommends Windows 11 Pro for business.) | MICROSOFT OFFICE: Microsoft 365 Basic + Office Home 2024 included | SERIES: Modern A14 AI+ F3HM | WEBCAM: IR HD type (30fps@720p) with 3D Noise Reduction (3DNR) | KEYBOARD: Single Backlit Keyboard (White) with Copilot Key | AUDIO: 2x 2W Audio Speaker Hi-Res Audio Ready Array Microphone | AUDIO JACK: 1x Mic-in/Headphone-out Combo Jack | I/O PORTS: 2x Type-A USB3.2 Gen1 2x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) | VIDEO PORT: 1x HDMI™ 2.1 (4K @ 60Hz) | SECURITY: Firmware Trusted Platform Module(fTPM) 2.0 Webcam Shutter Kensington Lock | WEIGHT: 1.4kg | DIMENSION (WXDXH): 323.9 x 217.2 x 19.9 mm | ACCESSORY: MSI Topload Bag | COLOR: Platinum Gray | WARRANTY: 2 years limited warranty
A13VF-248MY,"MSI CYBORG 14 A13VF-248MY I7-13620H/16GB 5200MHZ(8+8)/512GB SSD/RTX4060 8GB/14"" FHD 144HZ/W11H/TRANSLUCENT BLACK/2YW",4999.00,"PC Image (RM 4,999.00)","PC Image: RM 4,999.00 | MSI Official: RM 5,399.00",2,https://store.pcimage.com.my/product/msi-cyborg-14-a13vf-248my-i7-13620h-16gb-5200mhz-8-8-512gb-ssd-rtx4060-8gb-14-fhd-144hz-w11h-translucent-black-2yw,PC Image: https://store.pcimage.com.my/product/msi-cyborg-14-a13vf-248my-i7-13620h-16gb-5200mhz-8-8-512gb-ssd-rtx4060-8gb-14-fhd-144hz-w11h-translucent-black-2yw | MSI Official: https://my-store.msi.com/products/msi-cyborg-14-a14vf-284-gaming-laptop,https://cdn1.sgliteasset.com/pcimagee/images/product/product-7486462/cached/tU2CBwoo6a17baa1a6024_1779940001_webstore_listing_image1.jpg,PC Image - MSI,Intel® Core™ i7-13620H processor,NVIDIA® GeForce RTX™ 4060 Laptop GPU,"8GB*2 DDR5 DDR4-3200, 2 Slots, Max 64GB",512GB*1 NVMe SSD PCIe Gen4 1x M.2 SSD slot (NVMe PCIe Gen4),"14"" FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level, 100%sRGB(Typical)",Intel® Wi-Fi 6E AX211 Bluetooth v5.3,120W Adaptor,
